"datetime","cap","return","cash","stockcap","IFcap","lowestcap","return2","beta","net_value","position"
"2005-04-12",29395201.96306,-0.00602572517668798,4955682.96306,24439519,-21727073.4,29256359.96306,NA,0.889013953179684,0.979840065435333,1
"2005-04-13",29584306.36306,0.00643317233328222,4462776.36306,25121530,-22219980,28999658.36306,NA,0.884499471170745,0.986143545435333,1
"2005-04-14",29403924.36306,-0.00609721917378592,4771911.36306,24632013,-21910845,29251014.36306,NA,0.889527177498648,0.980130812102,1
"2005-04-15",29156035.96306,-0.00843045291979516,5058135.96306,24097900,-21624620.4,28874376.96306,NA,0.897365347187929,0.971867865435333,1
"2005-04-18",29104812.96306,-0.00175685748449816,5287017.96306,23817795,-21395738.4,28743334.96306,NA,0.898308949254119,0.970160432102,1
"2005-04-19",29009820.16306,-0.00326381757273497,5240087.16306,23769733,-21442669.2,28660556.16306,NA,0.902099708061508,0.966994005435333,1
"2005-04-20",28639220.96306,-0.0127749568221007,5573508.96306,23065712,-21109247.4,28367535.96306,NA,0.915178659995408,0.954640698768667,1
"2005-04-21",28542976.16306,-0.00336059420485424,5726378.16306,22816598,-20956378.2,28174505.16306,NA,0.918470764134075,0.951432538768667,1
"2005-04-22",28385728.16306,-0.00550916621664377,5834714.16306,22551014,-20848042.2,27972578.16306,NA,0.92448358197995,0.946190938768667,1
"2005-04-25",28192716.36306,-0.00679960714381755,6035202.36306,22157514,-20647554,27685278.36306,NA,0.931853365860448,0.939757212102,1
"2005-04-26",28443053.76306,0.00887950620919997,5879513.76306,22563540,-20803242.6,27648689.76306,NA,0.921984874713808,0.948101792102,1
"2005-04-27",28257511.56306,-0.00652328689969883,6112147.56306,22145364,-20570608.8,27979087.56306,NA,0.928890073787001,0.941917052102,1
"2005-04-28",28347114.76306,0.0031709515468139,5768735.76306,22578379,-20914020.6,27457553.76306,NA,0.926285301526739,0.944903825435333,1
"2005-04-29",28462980.36306,0.00408738599919123,5983587.36306,22479393,-20699169,28150768.36306,-0.0240732758262014,0.920806402557222,0.948766012102,1
"2005-05-09",28234332.18386,-0.00803317770252721,6148842.18386,22085490,-19910910.6,27880674.18386,NA,0.901538095826717,0.941144406128667,1
"2005-05-10",28385144.38386,0.00534144739170461,6063388.38386,22321756,-19996364.4,27401126.38386,NA,0.895823984457137,0.946171479462,1
"2005-05-11",28574669.88386,0.00667692569877376,6309215.88386,22265454,-19750536.9,28178821.88386,NA,0.887048469795406,0.952488996128667,1
"2005-05-12",28772661.78386,0.00692893044100673,6660294.78386,22112367,-19399458,28422222.78386,NA,0.877312591637069,0.959088726128667,1
"2005-05-13",28839211.08386,0.00231293512223241,6622561.08386,22216650,-19437191.7,28271131.08386,NA,0.874893005921235,0.961307036128667,1
"2005-05-16",28790277.88386,-0.00169675931348168,6891317.88386,21898960,-19168434.9,28485738.88386,NA,0.875312567354797,0.959675929462,1
"2005-05-17",28892439.98386,0.00354849301601479,6755734.98386,22136705,-19304017.8,28333983.98386,NA,0.8720366377923,0.963081332795333,1
"2005-05-18",29191955.38386,0.010366566484773,6717760.38386,22474195,-19341992.4,28641840.38386,NA,0.86063115497574,0.973065179462,1
"2005-05-19",29088642.88386,-0.00353907433200318,6696407.88386,22392235,-19363344.9,28739032.88386,NA,0.864734802041868,0.969621429462,1
"2005-05-20",28771479.08386,-0.0109033550058115,6727243.08386,22044236,-19332509.7,28672343.08386,NA,0.876987059111507,0.959049302795333,1
"2005-05-23",28455877.88386,-0.0109692379415087,7152584.88386,21303293,-18907167.9,28295426.88386,NA,0.887523252860485,0.948529262795333,1
"2005-05-24",28909283.38386,0.0159336324765846,7040566.38386,21868717,-19019186.4,28099307.38386,NA,0.869698318378714,0.963642779462,1
"2005-05-25",29117361.88386,0.00719763604089096,7040675.88386,22076686,-19019076.9,28629873.88386,NA,0.861500539528442,0.970578729462,1
"2005-05-26",29205098.88386,0.00301321941012223,7284203.88386,21920895,-18775548.9,29033614.88386,NA,0.856513791977928,0.973503296128667,1
"2005-05-27",29369840.58386,0.00564085403905423,7455527.58386,21914313,-18604225.2,29110472.58386,NA,0.848953156779316,0.978994686128667,1
"2005-05-30",29582248.98386,0.0072321945157825,7321849.98386,22260399,-18737902.8,29068488.98386,NA,0.841759521022063,0.986074966128667,1
"2005-05-31",29482567.38386,-0.00336964238433624,7314535.38386,22168032,-18745217.4,29314157.38386,0.0442098361622858,0.845596821585245,0.982752246128667,1
"2005-06-01",29361378.57772,-0.00411052418068392,6195111.57772,23166267,-20603287.2,29209353.57772,NA,0.889365869779538,0.978712619257333,1
"2005-06-02",29565764.37772,0.00696104235906314,6666275.37772,22899489,-20132123.4,29255991.37772,NA,0.879151643951531,0.985525479257333,1
"2005-06-03",29461844.97772,-0.00351485585396571,6674786.97772,22787058,-20123611.8,29142314.97772,NA,0.883115837068568,0.982061499257333,1
"2005-06-06",29115684.57772,-0.0117494474722061,6159072.57772,22956612,-20639326.2,28431012.57772,NA,0.899058023021864,0.970522819257333,1
"2005-06-07",29235855.57772,0.00412736302590511,6201261.57772,23034594,-20597137.2,28989344.57772,NA,0.894182775698152,0.974528519257333,1
"2005-06-08",29246167.97772,0.000352731254010585,4516382.97772,24729785,-22282015.8,27539871.97772,NA,0.901019390180707,0.974872265924,1
"2005-06-09",29244888.37772,-4.37527405633409e-05,4348340.37772,24896548,-22450058.4,28554619.37772,NA,0.901733782530815,0.974829612590667,1
"2005-06-10",29158220.17772,-0.00296353328077759,4792321.17772,24365899,-22006077.6,28947539.17772,NA,0.903150653296232,0.971940672590667,1
"2005-06-13",29311256.37772,0.00524847535505413,4831607.37772,24479649,-21966791.4,28778954.37772,NA,0.897349116402772,0.977041879257333,1
"2005-06-14",29298023.57772,-0.000451457959681933,5063388.57772,24234635,-21735010.2,29185074.57772,NA,0.896857336617614,0.976600785924,1
"2005-06-15",29178585.37772,-0.0040766640685902,5474282.37772,23704303,-21324116.4,29024682.37772,NA,0.899588416499738,0.972619512590667,1
"2005-06-16",29032634.57772,-0.00500198341045843,5169168.57772,23863466,-21629230.2,28525444.57772,NA,0.906374212362948,0.967754485924,1
"2005-06-17",29247618.77772,0.00740491530055554,5141911.77772,24105707,-21656487,28899193.77772,NA,0.898396674281323,0.974920625924,1
"2005-06-20",29142519.77772,-0.00359342074302671,4504525.77772,24637994,-22293873,28112641.77772,NA,0.904857473380341,0.971417325924,1
"2005-06-21",29180514.17772,0.0013037445042432,4752715.17772,24427799,-22045683.6,28948801.17772,NA,0.902483420630733,0.972683805924,1
"2005-06-22",29149800.17772,-0.00105255170669494,4642507.17772,24507293,-22155891.6,28772031.17772,NA,0.904052993531354,0.971660005924,1
"2005-06-23",29064136.57772,-0.00293873712607728,4816527.57772,24247609,-21981871.2,28944452.57772,NA,0.906558300243129,0.968804552590667,1
"2005-06-24",29071102.17772,0.000239663063148932,4700194.17772,24370908,-22098204.6,28668585.17772,NA,0.906745230830136,0.969036739257333,1
"2005-06-27",29139982.97772,0.00236939072962938,4263740.97772,24876242,-22534657.8,28743379.97772,NA,0.905870661653798,0.971332765924,1
"2005-06-28",29077032.17772,-0.0021602895254994,4566985.17772,24510047,-22231413.6,28929230.17772,NA,0.9070326792927,0.969234405924,1
"2005-06-29",29065891.97772,-0.000383127133880445,4685507.97772,24380384,-22112890.8,28890768.97772,NA,0.906995181043908,0.968863065924,1
"2005-06-30",28875469.17772,-0.00655141772858603,5182723.17772,23692746,-21615675.6,28782023.17772,-0.0165492706248037,0.912333065994123,0.962515639257333,1
"2005-07-01",28286495.77642,-0.0203970158086452,6134149.77642,22152346,-20112159.6,28092830.77642,NA,0.907902016337231,0.942883192547333,1
"2005-07-04",27918313.57642,-0.0130161828071654,6217500.57642,21700813,-20028808.8,27261485.57642,NA,0.922952001844355,0.930610452547333,1
"2005-07-05",27858316.77642,-0.00214901232611264,6363820.77642,21494496,-19882488.6,27608522.77642,NA,0.925003712578327,0.928610559214,1
"2005-07-06",27955111.97642,0.00347455306710875,6530498.97641999,21424613,-19715810.4,27710919.97642,NA,0.92024114507926,0.931837065880666,1
"2005-07-07",28025962.77642,0.0025344487999106,6479650.77642,21546312,-19766658.6,27707828.77642,NA,0.917403340302507,0.934198759214,1
"2005-07-08",27696332.77642,-0.0117615941557354,6836266.77642,20860066,-19410042.6,27464755.77642,NA,0.930488072281267,0.923211092547333,1
"2005-07-11",27488364.57642,-0.00750887136137612,6962439.57642,20525925,-19283869.8,27343059.57642,NA,0.939488466415034,0.916278819214,1
"2005-07-12",27453547.97642,-0.00126659408577035,6313814.97642,21139733,-19932494.4,26524543.97642,NA,0.942892438613108,0.915118265880667,1
"2005-07-13",27411214.97642,-0.00154198648700565,6444503.97642,20966711,-19801805.4,27085440.97642,NA,0.944440231946727,0.913707165880667,1
"2005-07-14",27345899.37642,-0.00238280572591143,6365903.37642,20979996,-19880406,27070753.37642,NA,0.947588645870095,0.911529979214,1
"2005-07-15",27091039.97642,-0.00931983974971251,6566885.97642,20524154,-19679423.4,26874428.97642,NA,0.958842123285569,0.903034665880667,1
"2005-07-18",26776654.37642,-0.0116047815171969,6754226.37642,20022428,-19492083,26495382.37642,NA,0.973512453135054,0.892555145880667,1
"2005-07-19",26910978.17642,0.00501645194771916,6693082.17642,20217896,-19553227.2,26420218.17642,NA,0.967124729497075,0.897032605880667,1
"2005-07-20",26886446.97642,-0.000911568499635251,6528509.97642,20357937,-19717799.4,26511008.97642,NA,0.968555870862553,0.896214899214,1
"2005-07-21",26911927.57642,0.000947711686201558,6497013.57642,20414914,-19749295.8,26454835.57642,NA,0.967395493314349,0.897064252547333,1
"2005-07-22",27062042.17642,0.00557799509432133,6129493.17641999,20932549,-20116816.2,26423797.17642,NA,0.961030412493003,0.902068072547333,1
"2005-07-25",27202215.37642,0.00517969778800142,6195785.37642,21006430,-20050524,26783245.37642,NA,0.954494599986766,0.906740512547333,1
"2005-07-26",27258132.37642,0.00205560463463095,5736677.37642,21521455,-20509632,26611604.37642,NA,0.952985381332257,0.908604412547333,1
"2005-07-27",27287689.57642,0.00108434428271997,5326428.57642,21961261,-20919880.8,26547529.57642,NA,0.952581038037843,0.909589652547333,1
"2005-07-28",27285776.37642,-7.01122018643696e-05,5399600.37642,21886176,-20846709,26978759.37642,NA,0.952505773507441,0.909525879214,1
"2005-07-29",27270155.77642,-0.000572481419788384,5463271.77642,21806884,-20783037.6,26946239.77642,-0.0359302194246074,0.953049394860816,0.909005192547333,1
"2005-08-01",27243573.04722,-0.000974791982046086,5324212.04721999,21919361,-19526193.3,26841586.04722,NA,0.89081945865119,0.908119101574,1
"2005-08-02",27356259.14722,0.00413624526433032,5061609.14722,22294650,-19788796.2,26688695.14722,NA,0.887602909218131,0.911875304907333,1
"2005-08-03",27615604.34722,0.00948028744004481,4930822.34722,22684782,-19919583,27111767.34722,NA,0.878103346992711,0.920520144907333,1
"2005-08-04",27449216.34722,-0.006025144259309,5049520.34722,22399696,-19800885,27198431.34722,NA,0.88398007722962,0.914973878240667,1
"2005-08-05",27556967.64722,0.00392547818622546,4619119.64721999,22937848,-20231285.7,26870670.64722,NA,0.882004523702485,0.918565588240666,1
"2005-08-08",27667453.44722,0.004009359861884,4538790.44721999,23128663,-20311614.9,27200600.44722,NA,0.878200996745899,0.922248448240666,1
"2005-08-09",27967572.24722,0.0108473589942972,4415756.24721999,23551816,-20434649.1,27214094.24722,NA,0.867646431171167,0.932252408240666,1
"2005-08-10",28042307.34722,0.00267220548638902,4256302.34722,23786005,-20594103,27405069.34722,NA,0.865807562051719,0.934743578240667,1
"2005-08-11",28051856.54722,0.000340528326779888,3957980.54721999,24093876,-20892424.8,27509584.54722,NA,0.867125936897824,0.935061884907333,1
"2005-08-12",28065391.94722,0.000482513518391015,4301284.94722,23764107,-20549120.4,27682275.94722,NA,0.864712501084093,0.935513064907333,1
"2005-08-15",28348072.54722,0.0100722127997219,3946811.54722,24401261,-20903593.8,27424131.54722,NA,0.856660391444524,0.944935751574,1
"2005-08-16",28514224.14722,0.00586112511611625,4153635.14722,24360589,-20696770.2,28125116.14722,NA,0.849600565897647,0.950474138240667,1
"2005-08-17",28694734.54722,0.00633053871878198,3979442.54722,24715292,-20870962.8,27700052.54722,NA,0.844455440785405,0.956491151574,1
"2005-08-18",28522466.44722,-0.00600347425122616,4687710.44721999,23834756,-20162694.9,28320853.44722,NA,0.845936702687454,0.950748881574,1
"2005-08-19",28575858.14722,0.00187191735675452,4635873.14721999,23939985,-20214532.2,27917528.14722,NA,0.844383661894525,0.952528604907333,1
"2005-08-22",28770085.64722,0.00679690874021577,4446766.64722,24323319,-20403638.7,28061711.64722,NA,0.838850927375495,0.959002854907333,1
"2005-08-23",28614251.74722,-0.00541652541152782,4627638.74722,23986613,-20222766.6,28289364.74722,NA,0.843085541089107,0.953808391574,1
"2005-08-24",28738033.44722,0.00432587582906208,4469148.44722,24268885,-20381256.9,28253089.44722,NA,0.839810189054833,0.957934448240667,1
"2005-08-25",28913870.14722,0.0061186058650442,4480821.14722,24433049,-20369584.2,28372969.14722,NA,0.833689819064334,0.963795671574,1
"2005-08-26",29016168.14722,0.00353802515813806,4521555.14722,24494613,-20328850.2,28576733.14722,NA,0.829931471054472,0.967205604907333,1
"2005-08-29",29042734.44722,0.000915568860271554,4759980.44722,24282754,-20090424.9,28713247.44722,NA,0.827353639541874,0.968091148240667,1
"2005-08-30",28851895.34722,-0.00657097562031628,4814533.34722,24037362,-20035872,28591756.34722,NA,0.833530401547391,0.961729844907333,1
"2005-08-31",29000625.94722,0.00515496809516636,4529044.94721999,24471581,-20321360.4,28177427.94722,0.0644942165608962,0.830406519300899,0.966687531574,1
"2005-09-01",28982182.96967,-0.00063595101649061,5267512.96966999,23714670,-21252577.5,28331569.96967,NA,0.896178504697725,0.966072765655666,1
"2005-09-02",29096328.96967,0.00393848869560487,5192992.96966999,23903336,-21327097.5,28648028.96967,NA,0.892222637877826,0.969877632322333,1
"2005-09-05",29306816.96967,0.0072341772125073,5083957.96966999,24222859,-21436132.5,28771468.96967,NA,0.884954682682172,0.976893898989,1
"2005-09-06",29315271.46967,0.000288482369434684,5446365.46966999,23868906,-21073725,29102952.46967,NA,0.882894465293047,0.977175715655666,1
"2005-09-07",29614327.46967,0.0102013723567052,5083035.46966999,24531292,-21437055,28707200.46967,NA,0.873865714043924,0.987144248989,1
"2005-09-08",29698203.46967,0.00283227772387873,5026245.46966999,24671958,-21493845,29243352.46967,NA,0.871185213593506,0.989940115655666,1
"2005-09-09",29615224.96967,-0.00279405789931841,5166127.96966999,24449097,-21353962.5,29366030.96967,NA,0.873404956428452,0.987174165655667,1
"2005-09-12",29683239.46967,0.00229660588665648,5156205.46966999,24527034,-21363885,29304281.46967,NA,0.871034182119208,0.989441315655667,1
"2005-09-13",29844846.46967,0.00544438554845494,4835175.46966999,25009671,-21684915,29191337.46967,NA,0.867061186050788,0.994828215655666,1
"2005-09-14",30024951.96967,0.00603472697314866,4690747.96966999,25334204,-21829342.5,29517015.96967,NA,0.861654958648,1.00083173232233,1
"2005-09-15",30022454.46967,-8.31808158267e-05,4704135.46967,25318319,-21815955,29670216.46967,NA,0.861666803392437,1.00074848232233,1
"2005-09-16",29977257.96967,-0.00150542321733427,4751452.96966999,25225805,-21768637.5,29706946.96967,NA,0.862951152599491,0.999241932322333,1
"2005-09-19",30165559.46967,0.00628147845244942,4669530.46966999,25496029,-21850560,29681808.46967,NA,0.857018165456276,1.005518648989,1
"2005-09-20",30039423.96967,-0.00418144076282834,4876912.96966999,25162511,-21643177.5,29766444.96967,NA,0.8601358385894,1.00131413232233,1
"2005-09-21",30014420.46967,-0.000832356173848248,5270910.46966999,24743510,-21249180,29807728.46967,NA,0.858777917926761,1.00048068232233,1
"2005-09-22",29880975.46967,-0.00444602953886275,5746425.46966999,24134550,-20773665,29524236.46967,NA,0.860743829903603,0.996032515655666,1
"2005-09-23",29862628.46967,-0.000614002712817197,5906625.46966999,23956003,-20613465,29556878.46967,NA,0.860471799072658,0.995420948989,1
"2005-09-26",30021147.96967,0.00530829026523905,5854177.96966999,24166970,-20665912.5,29517523.96967,NA,0.855130473534746,1.00070493232233,1
"2005-09-27",29951200.46967,-0.002329940882696,6175275.46966999,23775925,-20344815,29736647.46967,NA,0.855689736571763,0.998373348989,1
"2005-09-28",29873749.96967,-0.00258588967338491,6186412.96966999,23687337,-20333677.5,29612936.96967,NA,0.858419732872463,0.995791665655666,1
"2005-09-29",29996929.96967,0.00412335244571116,5910652.96966999,24086277,-20609437.5,29467636.96967,NA,0.855650605529447,0.999897665655667,1
"2005-09-30",29963378.46967,-0.0011184977940718,5878770.46966999,24084608,-20641320,29678422.46967,0.0338551275115067,0.857033670633128,0.998779282322333,1
"2005-10-10",29792685.79829,-0.0056967097870082,6169804.79828999,23622881,-21231311.4,29611536.79829,NA,0.898760460250382,0.993089526609666,1
"2005-10-11",29782079.19829,-0.000356013555535495,5879668.19828999,23902411,-21521448,29221362.19829,NA,0.900388165863268,0.992735973276333,1
"2005-10-12",29549020.19829,-0.00782547781329457,5791567.19828999,23757453,-21609549,29168714.19829,NA,0.909590308355024,0.984967339943,1
"2005-10-13",29516281.59829,-0.00110794198184261,5955039.59828999,23561242,-21446076.6,29285127.59829,NA,0.910226914183896,0.983876053276333,1
"2005-10-14",29341576.99829,-0.00591892306685815,6228140.99828999,23113436,-21172975.2,29188226.99829,NA,0.916046199275607,0.978052566609666,1
"2005-10-17",29306961.99829,-0.00117972527523036,6396737.99828999,22910224,-21004378.2,28953357.99829,NA,0.916812432737454,0.976898733276333,1
"2005-10-18",29560717.79829,0.00865855014295946,6285751.79828999,23274966,-21115364.4,28992388.79829,NA,0.907213544372095,0.985357259943,1
"2005-10-19",29666873.59829,0.0035911103622166,6370506.59828999,23296367,-21030609.6,29381898.59829,NA,0.902742028402969,0.988895786609666,1
"2005-10-20",29334402.19829,-0.0112068229535034,6343105.19828999,22991297,-21058011,28912124.19829,NA,0.915912268890267,0.977813406609666,1
"2005-10-21",29376303.59829,0.00142840476914308,6237828.59828999,23138475,-21163287.6,29038313.59829,NA,0.914636232508841,0.979210119943,1
"2005-10-24",29465482.39829,0.00303573932307777,6185459.39828999,23280023,-21215656.8,29092201.39829,NA,0.911324563553911,0.982182746609666,1
"2005-10-25",29430702.39829,-0.00118036418103984,6475151.39828999,22955551,-20925964.8,29259875.39829,NA,0.911586256413536,0.981023413276333,1
"2005-10-26",29543173.19829,0.00382154657669775,6906928.19828999,22636245,-20494188,29327314.19829,NA,0.90537047995372,0.984772439943,1
"2005-10-27",29453551.59829,-0.00303358069894755,6906249.59828999,22547302,-20494866.6,29166491.59829,NA,0.908972018026813,0.981785053276333,1
"2005-10-28",29508657.59829,0.00187094584556657,7096257.59828999,22412400,-20304858.6,29212469.59829,NA,0.905965385233175,0.983621919943,1
